stand,plot,tag,species,status,dbh17
RP32,RP32_1,,ACRU,I,11.7
RP32,RP32_1,,ACRU,I,11.7
RP32,RP32_1,,PIRE,C,22.1
RP32,RP32_1,,PIRE,C,22.3
RP32,RP32_1,,PIRE,C,22.6
RP32,RP32_1,,ACRU,C,14
RP32,RP32_1,,PIRE,C,23
RP32,RP32_1,,ACRU,I,14.4
RP32,RP32_1,,PIRE,C,23.4
RP32,RP32_1,,ACRU,C,15.2
RP32,RP32_1,,PIRE,C,23.6
RP32,RP32_1,,ACRU,C,15.5
RP32,RP32_1,,ACRU,I,15.7
RP32,RP32_1,,ACRU,C,16.7
RP32,RP32_1,,ACRU,I,16.7
RP32,RP32_1,,PIRE,C,24.6
RP32,RP32_1,,PIST,C,20.3
RP32,RP32_1,,PIRE,C,24.9
RP32,RP32_1,,PIRE,C,25.1
RP32,RP32_1,,PIRE,C,25.1
RP32,RP32_1,,PIRE,C,25.3
RP32,RP32_1,,PIRE,C,25.5
RP32,RP32_1,,PIRE,C,25.5
RP32,RP32_1,,ACRU,I,19.4
RP32,RP32_1,,PIRE,C,26.3
RP32,RP32_1,,PIRE,C,26.5
RP32,RP32_1,,PIRE,C,26.7
RP32,RP32_1,,PIRE,C,26.9
RP32,RP32_1,,PIRE,C,27
RP32,RP32_1,,PIRE,C,27.5
RP32,RP32_1,,PIRE,C,27.6
RP32,RP32_1,,PIRE,C,28.3
RP32,RP32_1,,ACRU,C,22.6
RP32,RP32_1,,PIRE,C,28.4
RP32,RP32_1,,PIRE,C,29.3
RP32,RP32_1,,PIRE,C,29.6
RP32,RP32_1,,PIRE,C,29.8
RP32,RP32_1,,ACRU,C,25.7
RP32,RP32_1,,PIRE,C,32.1
RP32,RP32_1,,PIRE,C,33.4
RP32,RP32_1,,POGR,C,20.5
RP32,RP32_1,,PIRE,C,35.6
RP32,RP32_1,,PIRE,C,39.2
RP32,RP32_1,,QURU,I,18.1
RP32,RP32_1,,PIST,C,26.2
RP32,RP32_1,,POGR,C,24.1
RP32,RP32_1,,PIRE,C,44
RP32,RP32_1,,POGR,C,24.6
RP32,RP32_1,,POGR,C,26.2
RP32,RP32_1,,POGR,C,27.5
RP32,RP32_1,,POGR,C,27.8
RP32,RP32_1,,QURU,C,25
RP32,RP32_1,,POGR,C,28.8
RP32,RP32_1,,QURU,C,26
RP32,RP32_1,,QURU,C,26.1
RP32,RP32_1,,POGR,C,29.6
RP32,RP32_1,,QURU,C,28.8
RP32,RP32_1,,POGR,C,32.3
RP32,RP32_1,,POGR,C,32.4
RP32,RP32_1,,QURU,C,30.1
RP32,RP32_1,,POGR,C,33.3
RP32,RP32_1,,POGR,D,34.5
RP32,RP32_1,,QURU,C,31.2
RP32,RP32_1,,POGR,D,34.7
RP32,RP32_1,,POGR,C,36.9
RP32,RP32_1,,QURU,C,34.2
RP32,RP32_1,,POGR,C,38.9
RP32,RP32_1,,QURU,C,35.1
RP32,RP32_1,,PIRE,I,8.2
RP32,RP32_1,,PIRE,I,10
RP32,RP32_1,,PIRE,I,10
RP32,RP32_1,,PIRE,I,10
RP32,RP32_1,,PIRE,I,10
RP32,RP32_1,,PIRE,I,10.1
RP32,RP32_1,,PIRE,I,10.2
RP32,RP32_1,,PIRE,I,10.4
RP32,RP32_1,,PIRE,I,10.8
RP32,RP32_1,,PIRE,I,10.9
RP32,RP32_1,,PIRE,I,10.9
RP32,RP32_1,,PIRE,I,11
RP32,RP32_1,,PIRE,I,11
RP32,RP32_1,,PIRE,I,11.1
RP32,RP32_1,,PIRE,I,11.1
RP32,RP32_1,,PIRE,I,11.3
RP32,RP32_1,,PIRE,I,11.3
RP32,RP32_1,,PIRE,I,11.5
RP32,RP32_1,,PIRE,I,11.5
RP32,RP32_1,,PIRE,I,11.6
RP32,RP32_1,,PIRE,I,11.6
RP32,RP32_1,,PIRE,I,11.7
RP32,RP32_1,,PIRE,I,11.9
RP32,RP32_1,,PIRE,I,12
RP32,RP32_1,,PIRE,I,12.1
RP32,RP32_1,,PIRE,I,12.2
RP32,RP32_1,,PIRE,I,12.2
RP32,RP32_2,,PIRE,I,12.6
RP32,RP32_2,,PIRE,I,12.9
RP32,RP32_2,,PIRE,I,13.7
RP32,RP32_2,,PIRE,I,13.9
RP32,RP32_2,,PIRE,I,14
RP32,RP32_2,,PIRE,I,14.1
RP32,RP32_2,,PIRE,I,14.5
RP32,RP32_2,,PIST,O,9
RP32,RP32_2,,PIST,I,9.1
RP32,RP32_2,,PIRE,I,14.9
RP32,RP32_2,,PIRE,I,14.9
RP32,RP32_2,,PIST,I,9.3
RP32,RP32_2,,PIST,I,9.8
RP32,RP32_2,,PIRE,C,15.3
RP32,RP32_2,,PIST,I,10.6
RP32,RP32_2,,PIRE,I,15.9
RP32,RP32_2,,PIRE,I,15.9
RP32,RP32_2,,PIRE,I,16
RP32,RP32_2,,PIRE,I,16.4
RP32,RP32_2,,PIRE,C,16.5
RP32,RP32_2,,PIRE,C,16.6
RP32,RP32_2,,PIRE,C,16.7
RP32,RP32_2,,PIST,I,13.4
RP32,RP32_2,,PIST,I,13.7
RP32,RP32_2,,PIST,I,13.9
RP32,RP32_2,,PIST,I,13.9
RP32,RP32_2,,PIST,I,14.1
RP32,RP32_2,,PIST,I,14.6
RP32,RP32_2,,PIRE,C,18.5
RP32,RP32_2,,PIRE,I,18.9
RP32,RP32_2,,PIRE,C,19.4
RP32,RP32_2,,PIST,I,16.4
RP32,RP32_2,,PIRE,C,19.8
RP32,RP32_2,,PIST,I,16.8
RP32,RP32_2,,PIST,I,17
RP32,RP32_2,,ACRU,O,8.7
RP32,RP32_2,,PIRE,I,20.6
RP32,RP32_2,,ACRU,I,9.6
RP32,RP32_2,,PIST,I,17.6
RP32,RP32_2,,ACRU,I,9.7
RP32,RP32_2,,ACRU,I,9.9
RP32,RP32_2,,PIRE,C,20.9
RP32,RP32_2,,ACRU,I,10.7
RP32,RP32_2,,PIST,I,18
RP32,RP32_2,,PIRE,C,21.4
RP32,RP32_2,,ACRU,I,11.2
RP32,RP32_2,,PIST,C,18.4
RP32,RP32_2,,PIRE,C,22
RP32,RP32_2,,PIRE,C,22
RP32,RP32_2,,PIST,I,18.6
RP32,RP32_2,,ACRU,I,12.8
RP32,RP32_2,,PIRE,D,22.4
RP32,RP32_2,,PIRE,C,22.7
RP32,RP32_2,,ACRU,C,14.6
RP32,RP32_2,,PIRE,C,23.2
RP32,RP32_2,,ACRU,I,14.9
RP32,RP32_2,,PIRE,C,23.4
RP32,RP32_2,,PIRE,C,23.5
RP32,RP32_2,,PIST,C,19.7
RP32,RP32_2,,PIRE,C,24
RP32,RP32_2,,ACRU,I,16.5
RP32,RP32_2,,ACRU,I,16.7
RP32,RP32_2,,PIRE,C,24.5
RP32,RP32_2,,PIRE,C,25.7
RP32,RP32_2,,PIRE,C,25.7
RP32,RP32_2,,ACRU,C,19
RP32,RP32_2,,PIST,I,20.8
RP32,RP32_2,,PIRE,C,25.9
RP32,RP32_2,,PIRE,C,26
RP32,RP32_2,,ACRU,C,20.5
RP32,RP32_2,,PIRE,C,26.9
RP32,RP32_2,,PIST,I,21.4
RP32,RP32_2,,ACRU,C,21
RP32,RP32_2,,PIRE,C,27.4
RP32,RP32_2,,PIRE,C,27.9
RP32,RP32_2,,PIRE,C,28.8
RP32,RP32_2,,PIRE,C,29.7
RP32,RP32_2,,PIRE,C,29.8
RP32,RP32_2,,PIRE,C,30.1
RP32,RP32_2,,PIRE,C,30.2
RP32,RP32_2,,PIRE,C,30.2
RP32,RP32_2,,ACRU,C,25.8
RP32,RP32_2,,PIRE,D,31.2
RP32,RP32_2,,PIRE,C,31.2
RP32,RP32_2,,PIRE,D,31.3
RP32,RP32_2,,PIRE,C,31.3
RP32,RP32_2,,PIRE,C,31.4
RP32,RP32_2,,PIRE,C,31.6
RP32,RP32_2,,PIRE,C,32.6
RP32,RP32_2,,PIRE,C,33.4
RP32,RP32_2,,PIRE,C,34.1
RP32,RP32_2,,PIRE,C,34.3
RP32,RP32_2,,ACRU,D,29.4
RP32,RP32_2,,POGR,C,20.8
RP32,RP32_2,,ACRU,C,32.1
RP32,RP32_2,,PIRE,D,38.1
RP32,RP32_2,,PIRE,D,38.4
RP32,RP32_2,,POGR,C,22.6
RP32,RP32_2,,PIRE,D,42.1
RP32,RP32_2,,PIRE,C,45.1
RP32,RP32_2,,POGR,D,25
RP32,RP32_2,,POGR,C,25.7
RP32,RP32_2,,POGR,D,25.9
RP32,RP32_2,,PIST,C,28.2
RP32,RP32_2,,POGR,D,28
RP32,RP32_2,,POGR,C,28.3
RP32,RP32_2,,POGR,D,29.6
RP32,RP32_2,,POGR,C,33.5
RP32,RP32_2,,POGR,C,33.8
RP32,RP32_2,,POGR,C,34.3
RP32,RP32_2,,POGR,C,35
RP32,RP32_2,,POGR,D,38
RP32,RP32_2,,QURU,D,34.2
RP32,RP32_2,,PIRE,I,9.2
RP32,RP32_2,,PIRE,I,9.2
RP32,RP32_2,,PIRE,I,10.7
RP32,RP32_2,,PIRE,I,11.4
RP32,RP32_3,,PIRE,I,12.6
RP32,RP32_3,,PIRE,I,13.3
RP32,RP32_3,,PIRE,I,13.4
RP32,RP32_3,,PIRE,I,13.5
RP32,RP32_3,,PIRE,I,13.6
RP32,RP32_3,,PIRE,I,14.6
RP32,RP32_3,,PIST,I,9.7
RP32,RP32_3,,PIST,I,10.2
RP32,RP32_3,,PIST,I,10.5
RP32,RP32_3,,PIRE,I,15.5
RP32,RP32_3,,PIRE,I,15.5
RP32,RP32_3,,PIST,I,10.9
RP32,RP32_3,,PIRE,C,15.7
RP32,RP32_3,,PIRE,I,15.7
RP32,RP32_3,,PIST,I,11.7
RP32,RP32_3,,PIRE,C,16
RP32,RP32_3,,PIST,I,11.9
RP32,RP32_3,,PIRE,I,16.1
RP32,RP32_3,,PIRE,I,16.4
RP32,RP32_3,,PIST,I,12.8
RP32,RP32_3,,PIRE,I,16.6
RP32,RP32_3,,PIRE,I,17.3
RP32,RP32_3,,PIST,I,14.2
RP32,RP32_3,,PIRE,I,17.8
RP32,RP32_3,,PIRE,C,18
RP32,RP32_3,,PIST,I,15.7
RP32,RP32_3,,PIST,I,16
RP32,RP32_3,,PIRE,I,20.1
RP32,RP32_3,,ACRU,O,8.4
RP32,RP32_3,,PIRE,I,20.3
RP32,RP32_3,,PIST,C,17.4
RP32,RP32_3,,ACRU,I,9.2
RP32,RP32_3,,ACRU,I,9.8
RP32,RP32_3,,PIST,I,17.7
RP32,RP32_3,,ACRU,I,10.3
RP32,RP32_3,,ACRU,I,11
RP32,RP32_3,,PIRE,C,21.5
RP32,RP32_3,,ACRU,O,11.7
RP32,RP32_3,,PIST,C,18.3
RP32,RP32_3,,ACRU,I,12.8
RP32,RP32_3,,ACRU,I,13.3
RP32,RP32_3,,PIRE,C,22.6
RP32,RP32_3,,ACRU,I,13.6
RP32,RP32_3,,PIRE,C,22.8
RP32,RP32_3,,ACRU,I,14
RP32,RP32_3,,PIRE,C,23.1
RP32,RP32_3,,ACRU,I,14.6
RP32,RP32_3,,ACRU,I,14.7
RP32,RP32_3,,ACRU,I,15
RP32,RP32_3,,PIST,I,19.5
RP32,RP32_3,,ACRU,I,15.3
RP32,RP32_3,,ACRU,I,15.4
RP32,RP32_3,,ACRU,I,15.5
RP32,RP32_3,,ACRU,I,15.6
RP32,RP32_3,,PIRE,C,23.8
RP32,RP32_3,,POGR,C,16.4
RP32,RP32_3,,PIRE,C,24.2
RP32,RP32_3,,ACRU,C,16.6
RP32,RP32_3,,ACRU,I,17.7
RP32,RP32_3,,PIRE,C,25.9
RP32,RP32_3,,PIRE,I,26.1
RP32,RP32_3,,PIRE,C,26.7
RP32,RP32_3,,ACRU,I,20.5
RP32,RP32_3,,PIST,I,21.3
RP32,RP32_3,,ACRU,C,20.7
RP32,RP32_3,,PIRE,C,27.3
RP32,RP32_3,,PIRE,C,28.1
RP32,RP32_3,,PIRE,I,28.5
RP32,RP32_3,,ACRU,C,22.9
RP32,RP32_3,,ACRU,C,23.3
RP32,RP32_3,,ACRU,C,24.6
RP32,RP32_3,,PIRE,C,31.3
RP32,RP32_3,,PIRE,D,33
RP32,RP32_3,,POGR,C,20.2
RP32,RP32_3,,PIRE,D,34.1
RP32,RP32_3,,PIRE,C,34.9
RP32,RP32_3,,POGR,I,21
RP32,RP32_3,,PIRE,C,36
RP32,RP32_3,,PIRE,D,36.4
RP32,RP32_3,,PIRE,D,37.7
RP32,RP32_3,,PIRE,D,38.2
RP32,RP32_3,,PIRE,C,39.8
RP32,RP32_3,,PIRE,C,42.3
RP32,RP32_3,,PIRE,D,42.8
RP32,RP32_3,,POGR,C,25.2
RP32,RP32_3,,PIST,I,27.2
RP32,RP32_3,,PIRE,D,47.9
RP32,RP32_3,,PIST,I,28
RP32,RP32_3,,QURU,C,25.8
RP32,RP32_3,,POGR,D,29.6
RP32,RP32_3,,POGR,D,31.1
RP32,RP32_3,,POGR,D,31.3
RP32,RP32_3,,POGR,C,33
RP32,RP32_3,,POGR,C,33.5
RP32,RP32_3,,QURU,C,32
RP32,RP32_3,,POGR,D,35.8
RP32,RP32_3,,PIST,C,31.6
RP32,RP32_3,,POGR,D,38.7
RP32,RP32_3,,PIRE,I,9.1
RP32,RP32_3,,PIRE,I,9.8
RP32,RP32_3,,PIRE,I,10
RP32,RP32_3,,PIRE,I,10.3
RP32,RP32_3,,PIRE,I,10.8
RP32,RP32_3,,PIRE,I,11.5
RP47,RP47_1,,PIRE,I,12.6
RP47,RP47_1,,PIRE,I,12.7
RP47,RP47_1,,PIRE,I,12.8
RP47,RP47_1,,PIRE,I,12.9
RP47,RP47_1,,PIRE,I,13.1
RP47,RP47_1,,PIRE,I,13.4
RP47,RP47_1,,PIRE,I,13.4
RP47,RP47_1,,PIRE,I,13.6
RP47,RP47_1,,PIRE,I,13.6
RP47,RP47_1,,PIRE,C,13.7
RP47,RP47_1,,PIRE,I,14
RP47,RP47_1,,PIRE,I,14.2
RP47,RP47_1,,PIRE,I,14.3
RP47,RP47_1,,PIRE,I,14.7
RP47,RP47_1,,PIRE,I,15.1
RP47,RP47_1,,PIRE,C,15.2
RP47,RP47_1,,PIRE,C,15.3
RP47,RP47_1,,PIRE,C,15.4
RP47,RP47_1,,PIRE,C,15.4
RP47,RP47_1,,PIRE,C,15.7
RP47,RP47_1,,PIRE,I,15.8
RP47,RP47_1,,PIRE,C,16.6
RP47,RP47_1,,PIRE,C,16.7
RP47,RP47_1,,PIRE,C,16.9
RP47,RP47_1,,PIRE,I,17
RP47,RP47_1,,PIRE,C,17.1
RP47,RP47_1,,PIRE,I,17.2
RP47,RP47_1,,PIRE,C,17.3
RP47,RP47_1,,PIRE,I,17.3
RP47,RP47_1,,PIRE,I,17.4
RP47,RP47_1,,PIRE,C,17.7
RP47,RP47_1,,PIRE,I,17.7
RP47,RP47_1,,PIRE,C,18.3
RP47,RP47_1,,PIRE,C,18.5
RP47,RP47_1,,PIRE,C,18.5
RP47,RP47_1,,PIRE,C,18.6
RP47,RP47_1,,PIRE,I,18.7
RP47,RP47_1,,PIRE,C,18.8
RP47,RP47_1,,PIRE,C,19.2
RP47,RP47_1,,PIRE,I,20.1
RP47,RP47_1,,PIRE,C,20.2
RP47,RP47_1,,ACRU,I,8.4
RP47,RP47_1,,ACRU,I,8.5
RP47,RP47_1,,PIRE,C,20.4
RP47,RP47_1,,PIRE,C,20.5
RP47,RP47_1,,ACRU,O,9.1
RP47,RP47_1,,ACRU,O,9.2
RP47,RP47_1,,PIRE,C,20.6
RP47,RP47_1,,ACRU,I,9.7
RP47,RP47_1,,PIRE,C,20.9
RP47,RP47_1,,PIRE,C,20.9
RP47,RP47_1,,ACRU,I,10
RP47,RP47_1,,ACRU,I,10.4
RP47,RP47_1,,ACRU,I,10.4
RP47,RP47_1,,ACRU,I,10.7
RP47,RP47_1,,ACRU,I,11
RP47,RP47_1,,PIRE,C,23
RP47,RP47_1,,PIRE,C,23.3
RP47,RP47_1,,PIRE,C,23.3
RP47,RP47_1,,PIRE,C,23.3
RP47,RP47_1,,PIRE,C,23.4
RP47,RP47_1,,PIRE,C,23.8
RP47,RP47_1,,PIRE,I,24.2
RP47,RP47_1,,PIRE,C,24.4
RP47,RP47_1,,PIRE,C,24.8
RP47,RP47_1,,PIRE,C,25
RP47,RP47_1,,PIRE,C,25.3
RP47,RP47_1,,PIRE,C,25.6
RP47,RP47_1,,PIRE,C,25.7
RP47,RP47_1,,PIRE,C,25.9
RP47,RP47_1,,PIRE,C,26.7
RP47,RP47_1,,PIRE,C,26.7
RP47,RP47_1,,PIRE,C,26.7
RP47,RP47_1,,PIRE,C,26.9
RP47,RP47_1,,PIRE,C,27.3
RP47,RP47_1,,PIRE,C,28.1
RP47,RP47_1,,PIRE,C,28.1
RP47,RP47_1,,PIRE,C,28.1
RP47,RP47_1,,PIRE,C,28.1
RP47,RP47_1,,PIRE,C,28.2
RP47,RP47_1,,PIRE,C,28.6
RP47,RP47_1,,PIRE,C,28.8
RP47,RP47_1,,PIRE,C,28.8
RP47,RP47_1,,PIRE,C,28.9
RP47,RP47_1,,PIRE,C,29
RP47,RP47_1,,PIRE,C,29.2
RP47,RP47_1,,PIRE,C,29.2
RP47,RP47_1,,PIRE,C,29.5
RP47,RP47_1,,PIRE,C,29.5
RP47,RP47_1,,PIRE,C,29.5
RP47,RP47_1,,PIRE,C,29.8
RP47,RP47_1,,PIRE,C,30.1
RP47,RP47_1,,PIRE,C,30.2
RP47,RP47_1,,PIRE,C,30.5
RP47,RP47_1,,QURU,O,9.2
RP47,RP47_1,,PIRE,C,32
RP47,RP47_1,,PIRE,C,32.3
RP47,RP47_1,,POGR,C,19.7
RP47,RP47_1,,QURU,O,12.9
RP47,RP47_1,,QURU,I,14.7
RP47,RP47_1,,POGR,C,21.8
RP47,RP47_1,,POGR,C,22.1
RP47,RP47_1,,QURU,C,18.4
RP47,RP47_1,,QURU,I,18.8
RP47,RP47_1,,QURU,I,20.4
RP47,RP47_1,,QURU,C,24.8
RP47,RP47_1,,QURU,I,26.4
RP47,RP47_1,,QURU,C,28.6
RP47,RP47_1,,QURU,C,28.8
RP47,RP47_1,,QURU,C,29.1
RP47,RP47_1,,QURU,C,29.5
RP47,RP47_1,,QURU,C,30
RP47,RP47_1,,QURU,C,31.8
RP47,RP47_1,,QURU,C,32.1
RP47,RP47_1,,QURU,C,35.1
RP47,RP47_1,,QURU,D,38.1
RP47,RP47_1,,PIRE,I,8.2
RP47,RP47_1,,PIRE,I,8.5
RP47,RP47_1,,PIRE,I,9.8
RP47,RP47_1,,PIRE,O,9.8
RP47,RP47_1,,PIRE,I,10
RP47,RP47_1,,PIRE,I,10.1
RP47,RP47_1,,PIRE,I,10.3
RP47,RP47_1,,PIRE,I,10.5
RP47,RP47_1,,PIRE,I,11
RP47,RP47_1,,PIRE,I,11
RP47,RP47_1,,PIRE,I,11.2
RP47,RP47_1,,PIRE,I,11.2
RP47,RP47_1,,PIRE,I,11.7
RP47,RP47_1,,PIRE,I,11.7
RP47,RP47_1,,PIRE,I,11.7
RP47,RP47_1,,PIRE,I,11.8
RP47,RP47_1,,PIRE,I,12.3
RP47,RP47_1,,PIRE,I,12.4
RP47,RP47_2,,PIRE,I,12.6
RP47,RP47_2,,PIRE,C,12.9
RP47,RP47_2,,PIRE,I,12.9
RP47,RP47_2,,PIRE,I,13.1
RP47,RP47_2,,PIRE,I,13.3
RP47,RP47_2,,PIRE,I,13.7
RP47,RP47_2,,PIRE,I,13.7
RP47,RP47_2,,PIRE,I,13.7
RP47,RP47_2,,PIRE,C,13.9
RP47,RP47_2,,PIRE,I,13.9
RP47,RP47_2,,PIRE,C,14.1
RP47,RP47_2,,PIRE,C,14.2
RP47,RP47_2,,PIRE,C,14.4
RP47,RP47_2,,PIRE,I,14.4
RP47,RP47_2,,PIRE,I,14.4
RP47,RP47_2,,PIRE,I,14.6
RP47,RP47_2,,PIRE,C,14.7
RP47,RP47_2,,PIRE,C,14.9
RP47,RP47_2,,PIRE,C,15
RP47,RP47_2,,PIRE,I,15.2
RP47,RP47_2,,PIRE,I,15.3
RP47,RP47_2,,PIRE,I,15.3
RP47,RP47_2,,PIST,I,10.3
RP47,RP47_2,,PIRE,I,15.4
RP47,RP47_2,,PIRE,I,15.4
RP47,RP47_2,,PIRE,C,16
RP47,RP47_2,,PIRE,C,16.1
RP47,RP47_2,,PIRE,C,16.2
RP47,RP47_2,,PIRE,I,16.4
RP47,RP47_2,,PIRE,C,16.6
RP47,RP47_2,,PIRE,C,16.6
RP47,RP47_2,,PIRE,C,16.6
RP47,RP47_2,,PIRE,C,17.3
RP47,RP47_2,,PIRE,C,17.5
RP47,RP47_2,,PIRE,C,17.6
RP47,RP47_2,,PIRE,C,17.7
RP47,RP47_2,,PIRE,C,17.9
RP47,RP47_2,,PIRE,C,18
RP47,RP47_2,,PIRE,C,18.1
RP47,RP47_2,,PIRE,C,18.2
RP47,RP47_2,,PIRE,I,18.5
RP47,RP47_2,,PIRE,C,18.6
RP47,RP47_2,,PIRE,C,18.7
RP47,RP47_2,,PIRE,C,18.7
RP47,RP47_2,,PIRE,C,18.9
RP47,RP47_2,,PIRE,C,19.2
RP47,RP47_2,,PIRE,C,19.3
RP47,RP47_2,,PIRE,C,19.8
RP47,RP47_2,,PIRE,C,19.9
RP47,RP47_2,,PIRE,C,20.1
RP47,RP47_2,,ACRU,I,8.1
RP47,RP47_2,,ACRU,O,8.1
RP47,RP47_2,,PIRE,C,20.4
RP47,RP47_2,,PIRE,C,20.8
RP47,RP47_2,,PIRE,C,21.2
RP47,RP47_2,,ACRU,I,11.3
RP47,RP47_2,,PIRE,C,21.5
RP47,RP47_2,,ACRU,I,11.5
RP47,RP47_2,,PIRE,C,21.6
RP47,RP47_2,,PIRE,C,21.6
RP47,RP47_2,,PIRE,C,21.8
RP47,RP47_2,,PIRE,C,21.8
RP47,RP47_2,,PIRE,C,21.9
RP47,RP47_2,,PIRE,C,21.9
RP47,RP47_2,,PIRE,C,22
RP47,RP47_2,,PIRE,C,22.1
RP47,RP47_2,,PIRE,C,22.1
RP47,RP47_2,,ACRU,I,12.6
RP47,RP47_2,,PIRE,C,22.2
RP47,RP47_2,,PIRE,C,22.2
RP47,RP47_2,,ACRU,I,12.8
RP47,RP47_2,,PIRE,C,22.3
RP47,RP47_2,,PIRE,C,22.7
RP47,RP47_2,,PIRE,C,22.8
RP47,RP47_2,,PIRE,C,22.8
RP47,RP47_2,,PIRE,C,22.9
RP47,RP47_2,,PIRE,C,23.1
RP47,RP47_2,,PIRE,C,23.2
RP47,RP47_2,,POGR,C,16.1
RP47,RP47_2,,PIRE,C,23.6
RP47,RP47_2,,PIRE,C,23.9
RP47,RP47_2,,PIRE,C,24.3
RP47,RP47_2,,PIRE,C,24.6
RP47,RP47_2,,PIRE,C,24.7
RP47,RP47_2,,ACRU,C,17.5
RP47,RP47_2,,PIRE,C,24.8
RP47,RP47_2,,PIRE,C,25
RP47,RP47_2,,PIRE,C,25.6
RP47,RP47_2,,PIRE,C,26.2
RP47,RP47_2,,PIRE,C,26.4
RP47,RP47_2,,PIRE,C,27.1
RP47,RP47_2,,PIRE,C,27.7
RP47,RP47_2,,PIRE,C,28.4
RP47,RP47_2,,PIRE,C,28.9
RP47,RP47_2,,PIRE,C,29
RP47,RP47_2,,PIRE,C,29.5
RP47,RP47_2,,PIRE,C,31.4
RP47,RP47_2,,PIRE,C,31.7
RP47,RP47_2,,PIRE,C,31.7
RP47,RP47_2,,QURU,C,12.4
RP47,RP47_2,,QURU,I,17.7
RP47,RP47_2,,QURU,C,20.2
RP47,RP47_2,,POGR,C,25
RP47,RP47_2,,QURU,C,20.9
RP47,RP47_2,,QURU,C,21.7
RP47,RP47_2,,QURU,C,22
RP47,RP47_2,,POGR,C,26.7
RP47,RP47_2,,QURU,C,23.7
RP47,RP47_2,,QURU,C,26.4
RP47,RP47_2,,QURU,C,26.7
RP47,RP47_2,,QURU,C,27.8
RP47,RP47_2,,QURU,C,27.8
RP47,RP47_2,,QURU,C,28.4
RP47,RP47_2,,QURU,C,28.8
RP47,RP47_2,,QURU,C,29.7
RP47,RP47_2,,PIRE,I,8.5
RP47,RP47_2,,PIRE,I,8.8
RP47,RP47_2,,PIRE,I,9.1
RP47,RP47_2,,PIRE,I,9.3
RP47,RP47_2,,PIRE,I,9.5
RP47,RP47_2,,PIRE,I,9.6
RP47,RP47_2,,PIRE,I,9.7
RP47,RP47_2,,PIRE,I,9.8
RP47,RP47_2,,PIRE,I,9.9
RP47,RP47_2,,PIRE,I,10.1
RP47,RP47_2,,PIRE,I,10.4
RP47,RP47_2,,PIRE,I,10.5
RP47,RP47_2,,PIRE,I,10.5
RP47,RP47_2,,PIRE,I,10.7
RP47,RP47_2,,PIRE,I,10.9
RP47,RP47_2,,PIRE,I,10.9
RP47,RP47_2,,PIRE,I,11.2
RP47,RP47_2,,PIRE,I,11.3
RP47,RP47_2,,PIRE,I,11.4
RP47,RP47_2,,PIRE,I,11.5
RP47,RP47_2,,PIRE,I,11.6
RP47,RP47_2,,PIRE,I,11.7
RP47,RP47_2,,PIRE,I,12.2
RP47,RP47_2,,PIRE,I,12.2
RP47,RP47_2,,PIRE,I,12.2
RP47,RP47_2,,PIRE,I,12.3
RP47,RP47_2,,PIRE,I,12.3
RP47,RP47_2,,PIRE,I,12.3
RP47,RP47_2,,PIRE,I,12.4
RP47,RP47_3,,PIRE,C,12.5
RP47,RP47_3,,PIRE,I,12.5
RP47,RP47_3,,PIRE,I,12.6
RP47,RP47_3,,PIRE,I,12.6
RP47,RP47_3,,PIRE,I,12.7
RP47,RP47_3,,PIRE,I,12.8
RP47,RP47_3,,PIRE,I,12.8
RP47,RP47_3,,PIRE,I,13.1
RP47,RP47_3,,PIRE,I,13.2
RP47,RP47_3,,PIRE,I,13.2
RP47,RP47_3,,PIRE,I,13.2
RP47,RP47_3,,PIRE,I,13.3
RP47,RP47_3,,PIRE,I,13.4
RP47,RP47_3,,PIRE,I,13.8
RP47,RP47_3,,PIRE,C,13.9
RP47,RP47_3,,PIRE,I,13.9
RP47,RP47_3,,PIRE,I,14
RP47,RP47_3,,PIRE,I,14.2
RP47,RP47_3,,PIRE,I,14.3
RP47,RP47_3,,PIRE,I,14.6
RP47,RP47_3,,PIRE,I,14.7
RP47,RP47_3,,PIRE,C,14.8
RP47,RP47_3,,PIRE,I,15
RP47,RP47_3,,PIRE,C,15
RP47,RP47_3,,PIRE,I,15.2
RP47,RP47_3,,PIRE,C,15.3
RP47,RP47_3,,PIST,I,10.3
RP47,RP47_3,,PIRE,I,15.8
RP47,RP47_3,,POGR,C,13.1
RP47,RP47_3,,PIRE,C,16
RP47,RP47_3,,PIRE,C,16.2
RP47,RP47_3,,PIRE,I,16.5
RP47,RP47_3,,PIRE,I,16.5
RP47,RP47_3,,PIRE,C,16.6
RP47,RP47_3,,PIRE,C,16.7
RP47,RP47_3,,PIRE,I,16.7
RP47,RP47_3,,PIRE,C,16.8
RP47,RP47_3,,PIRE,I,16.8
RP47,RP47_3,,PIRE,I,16.8
RP47,RP47_3,,PIRE,C,16.8
RP47,RP47_3,,PIRE,I,17
RP47,RP47_3,,PIRE,C,17.5
RP47,RP47_3,,PIRE,C,17.6
RP47,RP47_3,,PIRE,I,17.7
RP47,RP47_3,,PIRE,C,17.9
RP47,RP47_3,,PIRE,C,18
RP47,RP47_3,,PIRE,C,18.2
RP47,RP47_3,,PIRE,C,18.3
RP47,RP47_3,,PIRE,C,18.3
RP47,RP47_3,,PIRE,I,18.3
RP47,RP47_3,,PIRE,C,19
RP47,RP47_3,,PIRE,C,19.1
RP47,RP47_3,,PIRE,C,19.1
